TOT,SWA,4585,27,8586,10003,2,1,2016-02-28 00:00:00,2015/2016,1.45,4.5,8
LEI,NOR,4579,27,8197,9850,1,0,2016-02-27 00:00:00,2015/2016,1.55,4.4,6.5
SOU,CHE,4583,27,8466,8455,1,2,2016-02-27 00:00:00,2015/2016,2.9,3.3,2.63
STK,AVL,4584,27,10194,10252,2,1,2016-02-27 00:00:00,2015/2016,1.7,3.75,6
WAT,BOU,4586,27,9817,8678,0,0,2016-02-27 00:00:00,2015/2016,2.45,3.3,3.2
WBA,CRY,4587,27,8659,9826,3,2,2016-02-27 00:00:00,2015/2016,2.8,3.1,2.88
WHU,SUN,4588,27,8654,8472,1,0,2016-02-27 00:00:00,2015/2016,1.83,3.7,4.75
ARS,LEI,4569,26,9825,8197,2,1,2016-02-14 00:00:00,2015/2016,1.75,4.1,4.75
AVL,LIV,4570,26,10252,8650,0,6,2016-02-14 00:00:00,2015/2016,5,3.6,1.83
MCI,TOT,4575,26,8456,8586,1,2,2016-02-14 00:00:00,2015/2016,2.05,3.6,3.9
BOU,STK,4571,26,8678,10194,1,3,2016-02-13 00:00:00,2015/2016,2.05,3.4,4.1
CHE,NEW,4572,26,8455,10261,5,1,2016-02-13 00:00:00,2015/2016,1.44,4.8,8
CRY,WAT,4573,26,9826,9817,1,2,2016-02-13 00:00:00,2015/2016,2.25,3.2,3.75
EVE,WBA,4574,26,8668,8659,0,1,2016-02-13 00:00:00,2015/2016,1.53,4.2,7.5
NOR,WHU,4576,26,9850,8654,2,2,2016-02-13 00:00:00,2015/2016,2.45,3.4,3.13
SUN,MUN,4577,26,8472,10260,2,1,2016-02-13 00:00:00,2015/2016,5.5,3.7,1.75
SWA,SOU,4578,26,10003,8466,0,1,2016-02-13 00:00:00,2015/2016,3.25,3.2,2.45
BOU,ARS,4560,25,8678,9825,0,2,2016-02-07 00:00:00,2015/2016,4,3.5,2.05
CHE,MUN,4561,25,8455,10260,1,1,2016-02-07 00:00:00,2015/2016,2.15,3.25,4
AVL,NOR,4559,25,10252,9850,2,0,2016-02-06 00:00:00,2015/2016,2.45,3.25,3.25
LIV,SUN,4562,25,8650,8472,2,2,2016-02-06 00:00:00,2015/2016,1.44,4.6,8.5
MCI,LEI,4563,25,8456,8197,1,3,2016-02-06 00:00:00,2015/2016,1.62,4.2,6
NEW,WBA,4564,25,10261,8659,1,0,2016-02-06 00:00:00,2015/2016,2.15,3.3,3.9
SOU,WHU,4565,25,8466,8654,1,0,2016-02-06 00:00:00,2015/2016,1.75,3.7,5.5
STK,EVE,4566,25,10194,8668,0,3,2016-02-06 00:00:00,2015/2016,2.6,3.4,2.9
SWA,CRY,4567,25,10003,9826,1,1,2016-02-06 00:00:00,2015/2016,2.2,3.25,3.7
TOT,WAT,4568,25,8586,9817,1,0,2016-02-06 00:00:00,2015/2016,1.5,4.33,8
WAT,CHE,4553,24,9817,8455,0,0,2016-02-03 00:00:00,2015/2016,4.4,3.4,2
EVE,NEW,4558,24,8668,10261,3,0,2016-02-03 00:00:00,2015/2016,1.65,4.2,5.5
ARS,SOU,4549,24,9825,8466,0,0,2016-02-02 00:00:00,2015/2016,1.75,3.75,5.2
LEI,LIV,4550,24,8197,8650,2,0,2016-02-02 00:00:00,2015/2016,2.63,3.3,2.9
NOR,TOT,4551,24,9850,8586,0,3,2016-02-02 00:00:00,2015/2016,4.75,3.75,1.83
SUN,MCI,4552,24,8472,8456,0,1,2016-02-02 00:00:00,2015/2016,8,4.75,1.45
WHU,AVL,4554,24,8654,10252,2,0,2016-02-02 00:00:00,2015/2016,1.9,3.5,4.75
CRY,BOU,4555,24,9826,8678,1,2,2016-02-02 00:00:00,2015/2016,2.45,3.25,3.25
MUN,STK,4556,24,10260,10194,3,0,2016-02-02 00:00:00,2015/2016,1.7,3.6,6.25
WBA,SWA,4557,24,8659,10003,1,1,2016-02-02 00:00:00,2015/2016,2.7,3,3.1
ARS,CHE,4539,23,9825,8455,0,1,2016-01-24 00:00:00,2015/2016,2.05,3.5,4
EVE,SWA,4541,23,8668,10003,1,2,2016-01-24 00:00:00,2015/2016,1.7,3.9,5.5
CRY,TOT,4540,23,9826,8586,1,3,2016-01-23 00:00:00,2015/2016,3.6,3.4,2.2
LEI,STK,4542,23,8197,10194,3,0,2016-01-23 00:00:00,2015/2016,2.1,3.4,4
MUN,SOU,4543,23,10260,8466,0,1,2016-01-23 00:00:00,2015/2016,1.9,3.4,4.8
NOR,LIV,4544,23,9850,8650,4,5,2016-01-23 00:00:00,2015/2016,4.2,3.5,2
SUN,BOU,4545,23,8472,8678,1,1,2016-01-23 00:00:00,2015/2016,3,3.3,2.55
WAT,NEW,4546,23,9817,10261,2,1,2016-01-23 00:00:00,2015/2016,2.1,3.5,3.8
WBA,AVL,4547,23,8659,10252,0,0,2016-01-23 00:00:00,2015/2016,2.2,3.1,4
WHU,MCI,4548,23,8654,8456,2,2,2016-01-23 00:00:00,2015/2016,5.4,3.8,1.73
SWA,WAT,4537,22,10003,9817,1,0,2016-01-18 00:00:00,2015/2016,2.4,3.2,3.4
LIV,MUN,4532,22,8650,10260,0,1,2016-01-17 00:00:00,2015/2016,2.38,3.3,3.2
STK,ARS,4536,22,10194,9825,0,0,2016-01-17 00:00:00,2015/2016,4.3,3.6,1.95
AVL,LEI,4529,22,10252,8197,1,1,2016-01-16 00:00:00,2015/2016,3.7,3.3,2.2
BOU,NOR,4530,22,8678,9850,3,0,2016-01-16 00:00:00,2015/2016,1.87,3.6,4.75
CHE,EVE,4531,22,8455,8668,3,3,2016-01-16 00:00:00,2015/2016,1.8,3.9,4.75
MCI,CRY,4533,22,8456,9826,4,0,2016-01-16 00:00:00,2015/2016,1.33,5.25,10
NEW,WHU,4534,22,10261,8654,2,1,2016-01-16 00:00:00,2015/2016,2.55,3.4,3
SOU,WBA,4535,22,8466,8659,3,0,2016-01-16 00:00:00,2015/2016,1.73,3.6,6
TOT,SUN,4538,22,8586,8472,4,1,2016-01-16 00:00:00,2015/2016,1.36,5.4,10
SWA,SUN,4521,21,10003,8472,2,4,2016-01-13 00:00:00,2015/2016,1.8,3.6,5.2
