WBA,CRY,3647,10,8659,9826,2,0,2013-11-02 00:00:00,2013/2014
WHU,AVL,3648,10,8654,10252,0,0,2013-11-02 00:00:00,2013/2014
CHE,MCI,4000,9,8455,8456,2,1,2013-10-27 00:00:00,2013/2014
SUN,NEW,4006,9,8472,10261,2,1,2013-10-27 00:00:00,2013/2014
TOT,HUL,4007,9,8586,8667,1,0,2013-10-27 00:00:00,2013/2014
SWA,WHU,4008,9,10003,8654,0,0,2013-10-27 00:00:00,2013/2014
AVL,EVE,3999,9,10252,8668,0,2,2013-10-26 00:00:00,2013/2014
CRY,ARS,4001,9,9826,9825,0,2,2013-10-26 00:00:00,2013/2014
LIV,WBA,4002,9,8650,8659,4,1,2013-10-26 00:00:00,2013/2014
MUN,STK,4003,9,10260,10194,3,2,2013-10-26 00:00:00,2013/2014
NOR,CAR,4004,9,9850,8344,0,0,2013-10-26 00:00:00,2013/2014
SOU,FUL,4005,9,8466,9879,2,0,2013-10-26 00:00:00,2013/2014
CRY,FUL,3992,8,9826,9879,1,4,2013-10-21 00:00:00,2013/2014
AVL,TOT,3990,8,10252,8586,0,2,2013-10-20 00:00:00,2013/2014
ARS,NOR,3989,8,9825,9850,4,1,2013-10-19 00:00:00,2013/2014
CHE,CAR,3991,8,8455,8344,4,1,2013-10-19 00:00:00,2013/2014
EVE,HUL,3993,8,8668,8667,2,1,2013-10-19 00:00:00,2013/2014
MUN,SOU,3994,8,10260,8466,1,1,2013-10-19 00:00:00,2013/2014
NEW,LIV,3995,8,10261,8650,2,2,2013-10-19 00:00:00,2013/2014
STK,WBA,3996,8,10194,8659,0,0,2013-10-19 00:00:00,2013/2014
SWA,SUN,3997,8,10003,8472,4,0,2013-10-19 00:00:00,2013/2014
WHU,MCI,3998,8,8654,8456,1,3,2013-10-19 00:00:00,2013/2014
NOR,CHE,3984,7,9850,8455,1,3,2013-10-06 00:00:00,2013/2014
SOU,SWA,3985,7,8466,10003,2,0,2013-10-06 00:00:00,2013/2014
TOT,WHU,3987,7,8586,8654,0,3,2013-10-06 00:00:00,2013/2014
WBA,ARS,3988,7,8659,9825,1,1,2013-10-06 00:00:00,2013/2014
CAR,NEW,3979,7,8344,10261,1,2,2013-10-05 00:00:00,2013/2014
FUL,STK,3980,7,9879,10194,1,0,2013-10-05 00:00:00,2013/2014
HUL,AVL,3981,7,8667,10252,0,0,2013-10-05 00:00:00,2013/2014
LIV,CRY,3982,7,8650,9826,3,1,2013-10-05 00:00:00,2013/2014
MCI,EVE,3983,7,8456,8668,3,1,2013-10-05 00:00:00,2013/2014
SUN,MUN,3986,7,8472,10260,1,2,2013-10-05 00:00:00,2013/2014
EVE,NEW,3970,6,8668,10261,3,2,2013-09-30 00:00:00,2013/2014
STK,NOR,3975,6,10194,9850,0,1,2013-09-29 00:00:00,2013/2014
SUN,LIV,3976,6,8472,8650,1,3,2013-09-29 00:00:00,2013/2014
AVL,MCI,3969,6,10252,8456,3,2,2013-09-28 00:00:00,2013/2014
FUL,CAR,3971,6,9879,8344,1,2,2013-09-28 00:00:00,2013/2014
HUL,WHU,3972,6,8667,8654,1,0,2013-09-28 00:00:00,2013/2014
MUN,WBA,3973,6,10260,8659,1,2,2013-09-28 00:00:00,2013/2014
SOU,CRY,3974,6,8466,9826,2,0,2013-09-28 00:00:00,2013/2014
SWA,ARS,3977,6,10003,9825,1,2,2013-09-28 00:00:00,2013/2014
TOT,CHE,3978,6,8586,8455,1,1,2013-09-28 00:00:00,2013/2014
ARS,STK,3959,5,9825,10194,3,1,2013-09-22 00:00:00,2013/2014
CAR,TOT,3960,5,8344,8586,0,1,2013-09-22 00:00:00,2013/2014
CRY,SWA,3962,5,9826,10003,0,2,2013-09-22 00:00:00,2013/2014
MCI,MUN,3964,5,8456,10260,4,1,2013-09-22 00:00:00,2013/2014
CHE,FUL,3961,5,8455,9879,2,0,2013-09-21 00:00:00,2013/2014
LIV,SOU,3963,5,8650,8466,0,1,2013-09-21 00:00:00,2013/2014
NEW,HUL,3965,5,10261,8667,2,3,2013-09-21 00:00:00,2013/2014
NOR,AVL,3966,5,9850,10252,0,1,2013-09-21 00:00:00,2013/2014
WBA,SUN,3967,5,8659,8472,3,0,2013-09-21 00:00:00,2013/2014
WHU,EVE,3968,5,8654,8668,2,3,2013-09-21 00:00:00,2013/2014
SWA,LIV,3957,4,10003,8650,2,2,2013-09-16 00:00:00,2013/2014
SOU,WHU,3954,4,8466,8654,0,0,2013-09-15 00:00:00,2013/2014
AVL,NEW,3949,4,10252,10261,1,2,2013-09-14 00:00:00,2013/2014
EVE,CHE,3950,4,8668,8455,1,0,2013-09-14 00:00:00,2013/2014
FUL,WBA,3951,4,9879,8659,1,1,2013-09-14 00:00:00,2013/2014
HUL,CAR,3952,4,8667,8344,1,1,2013-09-14 00:00:00,2013/2014
MUN,CRY,3953,4,10260,9826,2,0,2013-09-14 00:00:00,2013/2014
STK,MCI,3955,4,10194,8456,0,0,2013-09-14 00:00:00,2013/2014
SUN,ARS,3956,4,8472,9825,1,3,2013-09-14 00:00:00,2013/2014
TOT,NOR,3958,4,8586,9850,2,0,2013-09-14 00:00:00,2013/2014
ARS,TOT,3849,3,9825,8586,1,0,2013-09-01 00:00:00,2013/2014
LIV,MUN,3853,3,8650,10260,1,0,2013-09-01 00:00:00,2013/2014
WBA,SWA,3857,3,8659,10003,0,2,2013-09-01 00:00:00,2013/2014
CAR,EVE,3850,3,8344,8668,0,0,2013-08-31 00:00:00,2013/2014
CRY,SUN,3852,3,9826,8472,3,1,2013-08-31 00:00:00,2013/2014
MCI,HUL,3854,3,8456,8667,2,0,2013-08-31 00:00:00,2013/2014
NEW,FUL,3855,3,10261,9879,1,0,2013-08-31 00:00:00,2013/2014
NOR,SOU,3856,3,9850,8466,1,0,2013-08-31 00:00:00,2013/2014
WHU,STK,3858,3,8654,10194,0,1,2013-08-31 00:00:00,2013/2014
MUN,CHE,3744,2,10260,8455,0,0,2013-08-26 00:00:00,2013/2014
CAR,MCI,3740,2,8344,8456,3,2,2013-08-25 00:00:00,2013/2014
TOT,SWA,3748,2,8586,10003,1,0,2013-08-25 00:00:00,2013/2014
AVL,LIV,3739,2,10252,8650,0,1,2013-08-24 00:00:00,2013/2014
EVE,WBA,3741,2,8668,8659,0,0,2013-08-24 00:00:00,2013/2014
FUL,ARS,3742,2,9879,9825,1,3,2013-08-24 00:00:00,2013/2014
HUL,NOR,3743,2,8667,9850,1,0,2013-08-24 00:00:00,2013/2014
NEW,WHU,3745,2,10261,8654,0,0,2013-08-24 00:00:00,2013/2014
SOU,SUN,3746,2,8466,8472,1,1,2013-08-24 00:00:00,2013/2014
STK,CRY,3747,2,10194,9826,2,1,2013-08-24 00:00:00,2013/2014
CHE,AVL,3851,3,8455,10252,2,1,2013-08-21 00:00:00,2013/2014
MCI,NEW,3633,1,8456,10261,4,0,2013-08-19 00:00:00,2013/2014
CHE,HUL,3630,1,8455,8667,2,0,2013-08-18 00:00:00,2013/2014
CRY,TOT,3631,1,9826,8586,0,1,2013-08-18 00:00:00,2013/2014
ARS,AVL,3629,1,9825,10252,1,3,2013-08-17 00:00:00,2013/2014
LIV,STK,3632,1,8650,10194,1,0,2013-08-17 00:00:00,2013/2014
NOR,EVE,3634,1,9850,8668,2,2,2013-08-17 00:00:00,2013/2014
SUN,FUL,3635,1,8472,9879,0,1,2013-08-17 00:00:00,2013/2014
SWA,MUN,3636,1,10003,10260,1,4,2013-08-17 00:00:00,2013/2014
WBA,SOU,3637,1,8659,8466,0,1,2013-08-17 00:00:00,2013/2014
WHU,CAR,3638,1,8654,8344,2,0,2013-08-17 00:00:00,2013/2014
CHE,EVE,3559,38,8455,8668,2,1,2013-05-19 00:00:00,2012/2013
LIV,QPR,3560,38,8650,10172,1,0,2013-05-19 00:00:00,2012/2013
MCI,NOR,3561,38,8456,9850,2,3,2013-05-19 00:00:00,2012/2013
NEW,ARS,3562,38,10261,9825,0,1,2013-05-19 00:00:00,2012/2013
SOU,STK,3563,38,8466,10194,1,1,2013-05-19 00:00:00,2012/2013
SWA,FUL,3564,38,10003,9879,0,3,2013-05-19 00:00:00,2012/2013
TOT,SUN,3565,38,8586,8472,1,0,2013-05-19 00:00:00,2012/2013
WBA,MUN,3566,38,8659,10260,5,5,2013-05-19 00:00:00,2012/2013
WHU,REA,3567,38,8654,9798,4,2,2013-05-19 00:00:00,2012/2013
WIG,AVL,3568,38,8528,10252,2,2,2013-05-19 00:00:00,2012/2013
ARS,WIG,3549,37,9825,8528,4,1,2013-05-14 00:00:00,2012/2013
REA,MCI,3556,37,9798,8456,0,2,2013-05-14 00:00:00,2012/2013
EVE,WHU,3551,37,8668,8654,2,0,2013-05-12 00:00:00,2012/2013
FUL,LIV,3552,37,9879,8650,1,3,2013-05-12 00:00:00,2012/2013
MUN,SWA,3553,37,10260,10003,2,1,2013-05-12 00:00:00,2012/2013
NOR,WBA,3554,37,9850,8659,4,0,2013-05-12 00:00:00,2012/2013
QPR,NEW,3555,37,10172,10261,1,2,2013-05-12 00:00:00,2012/2013
STK,TOT,3557,37,10194,8586,1,2,2013-05-12 00:00:00,2012/2013
SUN,SOU,3558,37,8472,8466,1,1,2013-05-12 00:00:00,2012/2013
AVL,CHE,3550,37,10252,8455,1,2,2013-05-11 00:00:00,2012/2013
CHE,TOT,3511,33,8455,8586,2,2,2013-05-08 00:00:00,2012/2013
MCI,WBA,3513,33,8456,8659,1,0,2013-05-07 00:00:00,2012/2013
WIG,SWA,3518,33,8528,10003,2,3,2013-05-07 00:00:00,2012/2013
SUN,STK,3544,36,8472,10194,1,1,2013-05-06 00:00:00,2012/2013
LIV,EVE,3540,36,8650,8668,0,0,2013-05-05 00:00:00,2012/2013
MUN,CHE,3541,36,10260,8455,0,1,2013-05-05 00:00:00,2012/2013
FUL,REA,3539,36,9879,9798,2,4,2013-05-04 00:00:00,2012/2013
NOR,AVL,3542,36,9850,10252,1,2,2013-05-04 00:00:00,2012/2013
QPR,ARS,3543,36,10172,9825,0,1,2013-05-04 00:00:00,2012/2013
SWA,MCI,3545,36,10003,8456,0,0,2013-05-04 00:00:00,2012/2013
TOT,SOU,3546,36,8586,8466,1,0,2013-05-04 00:00:00,2012/2013
WBA,WIG,3547,36,8659,8528,2,3,2013-05-04 00:00:00,2012/2013
WHU,NEW,3548,36,8654,10261,0,0,2013-05-04 00:00:00,2012/2013
AVL,SUN,3530,35,10252,8472,6,1,2013-04-29 00:00:00,2012/2013
ARS,MUN,3529,35,9825,10260,1,1,2013-04-28 00:00:00,2012/2013
CHE,SWA,3531,35,8455,10003,2,0,2013-04-28 00:00:00,2012/2013
REA,QPR,3535,35,9798,10172,0,0,2013-04-28 00:00:00,2012/2013
EVE,FUL,3532,35,8668,9879,1,0,2013-04-27 00:00:00,2012/2013
MCI,WHU,3533,35,8456,8654,2,1,2013-04-27 00:00:00,2012/2013
NEW,LIV,3534,35,10261,8650,0,6,2013-04-27 00:00:00,2012/2013
SOU,WBA,3536,35,8466,8659,0,3,2013-04-27 00:00:00,2012/2013
STK,NOR,3537,35,10194,9850,1,0,2013-04-27 00:00:00,2012/2013
WIG,TOT,3538,35,8528,8586,2,2,2013-04-27 00:00:00,2012/2013
MUN,AVL,3521,34,10260,10252,3,0,2013-04-22 00:00:00,2012/2013
LIV,CHE,3520,34,8650,8455,2,2,2013-04-21 00:00:00,2012/2013
TOT,MCI,3526,34,8586,8456,3,1,2013-04-21 00:00:00,2012/2013
FUL,ARS,3519,34,9879,9825,0,1,2013-04-20 00:00:00,2012/2013
NOR,REA,3522,34,9850,9798,2,1,2013-04-20 00:00:00,2012/2013
QPR,STK,3523,34,10172,10194,0,2,2013-04-20 00:00:00,2012/2013
SUN,EVE,3524,34,8472,8668,1,0,2013-04-20 00:00:00,2012/2013
SWA,SOU,3525,34,10003,8466,0,0,2013-04-20 00:00:00,2012/2013
WBA,NEW,3527,34,8659,10261,1,1,2013-04-20 00:00:00,2012/2013
WHU,WIG,3528,34,8654,8528,2,0,2013-04-20 00:00:00,2012/2013
FUL,CHE,3460,29,9879,8455,0,3,2013-04-17 00:00:00,2012/2013
MCI,WIG,3462,29,8456,8528,1,0,2013-04-17 00:00:00,2012/2013
WHU,MUN,3468,29,8654,10260,2,2,2013-04-17 00:00:00,2012/2013
ARS,EVE,3459,29,9825,8668,0,0,2013-04-16 00:00:00,2012/2013
NEW,SUN,3514,33,10261,8472,0,3,2013-04-14 00:00:00,2012/2013
STK,MUN,3517,33,10194,10260,0,2,2013-04-14 00:00:00,2012/2013
ARS,NOR,3509,33,9825,9850,3,1,2013-04-13 00:00:00,2012/2013
AVL,FUL,3510,33,10252,9879,1,1,2013-04-13 00:00:00,2012/2013
EVE,QPR,3512,33,8668,10172,2,0,2013-04-13 00:00:00,2012/2013
REA,LIV,3515,33,9798,8650,0,0,2013-04-13 00:00:00,2012/2013
SOU,WHU,3516,33,8466,8654,1,1,2013-04-13 00:00:00,2012/2013
MUN,MCI,3501,32,10260,8456,1,2,2013-04-08 00:00:00,2012/2013
CHE,SUN,3499,32,8455,8472,2,1,2013-04-07 00:00:00,2012/2013
LIV,WHU,3500,32,8650,8654,0,0,2013-04-07 00:00:00,2012/2013
NEW,FUL,3502,32,10261,9879,1,0,2013-04-07 00:00:00,2012/2013
QPR,WIG,3504,32,10172,8528,1,1,2013-04-07 00:00:00,2012/2013
TOT,EVE,3507,32,8586,8668,2,2,2013-04-07 00:00:00,2012/2013
NOR,SWA,3503,32,9850,10003,2,2,2013-04-06 00:00:00,2012/2013
REA,SOU,3505,32,9798,8466,0,2,2013-04-06 00:00:00,2012/2013
STK,AVL,3506,32,10194,10252,1,3,2013-04-06 00:00:00,2012/2013
WBA,ARS,3508,32,8659,9825,1,2,2013-04-06 00:00:00,2012/2013
FUL,QPR,3492,31,9879,10172,3,2,2013-04-01 00:00:00,2012/2013
AVL,LIV,3490,31,10252,8650,1,2,2013-03-31 00:00:00,2012/2013
ARS,REA,3489,31,9825,9798,4,1,2013-03-30 00:00:00,2012/2013
EVE,STK,3491,31,8668,10194,1,0,2013-03-30 00:00:00,2012/2013
MCI,NEW,3493,31,8456,10261,4,0,2013-03-30 00:00:00,2012/2013
SOU,CHE,3494,31,8466,8455,2,1,2013-03-30 00:00:00,2012/2013
SUN,MUN,3495,31,8472,10260,0,1,2013-03-30 00:00:00,2012/2013
SWA,TOT,3496,31,10003,8586,1,2,2013-03-30 00:00:00,2012/2013
WHU,WBA,3497,31,8654,8659,3,1,2013-03-30 00:00:00,2012/2013
WIG,NOR,3498,31,8528,9850,1,0,2013-03-30 00:00:00,2012/2013
CHE,WHU,3480,30,8455,8654,2,0,2013-03-17 00:00:00,2012/2013
SUN,NOR,3485,30,8472,9850,1,1,2013-03-17 00:00:00,2012/2013
TOT,FUL,3487,30,8586,9879,0,1,2013-03-17 00:00:00,2012/2013
WIG,NEW,3488,30,8528,10261,2,1,2013-03-17 00:00:00,2012/2013
AVL,QPR,3479,30,10252,10172,3,2,2013-03-16 00:00:00,2012/2013
EVE,MCI,3481,30,8668,8456,2,0,2013-03-16 00:00:00,2012/2013
MUN,REA,3482,30,10260,9798,1,0,2013-03-16 00:00:00,2012/2013
SOU,LIV,3483,30,8466,8650,3,1,2013-03-16 00:00:00,2012/2013
STK,WBA,3484,30,10194,8659,0,0,2013-03-16 00:00:00,2012/2013
SWA,ARS,3486,30,10003,9825,0,2,2013-03-16 00:00:00,2012/2013
LIV,TOT,3461,29,8650,8586,3,2,2013-03-10 00:00:00,2012/2013
NEW,STK,3463,29,10261,10194,2,1,2013-03-10 00:00:00,2012/2013
NOR,SOU,3464,29,9850,8466,0,0,2013-03-09 00:00:00,2012/2013
QPR,SUN,3465,29,10172,8472,3,1,2013-03-09 00:00:00,2012/2013
REA,AVL,3466,29,9798,10252,1,2,2013-03-09 00:00:00,2012/2013
WBA,SWA,3467,29,8659,10003,2,1,2013-03-09 00:00:00,2012/2013
AVL,MCI,3449,28,10252,8456,0,1,2013-03-04 00:00:00,2012/2013
TOT,ARS,3457,28,8586,9825,2,1,2013-03-03 00:00:00,2012/2013
CHE,WBA,3450,28,8455,8659,1,0,2013-03-02 00:00:00,2012/2013
EVE,REA,3451,28,8668,9798,3,1,2013-03-02 00:00:00,2012/2013
MUN,NOR,3452,28,10260,9850,4,0,2013-03-02 00:00:00,2012/2013
SOU,QPR,3453,28,8466,10172,1,2,2013-03-02 00:00:00,2012/2013
STK,WHU,3454,28,10194,8654,0,1,2013-03-02 00:00:00,2012/2013
SUN,FUL,3455,28,8472,9879,2,2,2013-03-02 00:00:00,2012/2013
SWA,NEW,3456,28,10003,10261,1,0,2013-03-02 00:00:00,2012/2013
WIG,LIV,3458,28,8528,8650,0,4,2013-03-02 00:00:00,2012/2013
WHU,TOT,3448,27,8654,8586,2,3,2013-02-25 00:00:00,2012/2013
MCI,CHE,3442,27,8456,8455,2,0,2013-02-24 00:00:00,2012/2013
NEW,SOU,3443,27,10261,8466,4,2,2013-02-24 00:00:00,2012/2013
ARS,AVL,3439,27,9825,10252,2,1,2013-02-23 00:00:00,2012/2013
FUL,STK,3440,27,9879,10194,1,0,2013-02-23 00:00:00,2012/2013
NOR,EVE,3444,27,9850,8668,2,1,2013-02-23 00:00:00,2012/2013
QPR,MUN,3445,27,10172,10260,0,2,2013-02-23 00:00:00,2012/2013
REA,WIG,3446,27,9798,8528,0,3,2013-02-23 00:00:00,2012/2013
WBA,SUN,3447,27,8659,8472,2,1,2013-02-23 00:00:00,2012/2013
LIV,SWA,3441,27,8650,10003,5,0,2013-02-17 00:00:00,2012/2013
LIV,WBA,3431,26,8650,8659,0,2,2013-02-11 00:00:00,2012/2013
AVL,WHU,3429,26,10252,8654,2,1,2013-02-10 00:00:00,2012/2013
MUN,EVE,3432,26,10260,8668,2,0,2013-02-10 00:00:00,2012/2013
CHE,WIG,3430,26,8455,8528,4,1,2013-02-09 00:00:00,2012/2013
NOR,FUL,3433,26,9850,9879,0,0,2013-02-09 00:00:00,2012/2013
SOU,MCI,3434,26,8466,8456,3,1,2013-02-09 00:00:00,2012/2013
STK,REA,3435,26,10194,9798,2,1,2013-02-09 00:00:00,2012/2013
SUN,ARS,3436,26,8472,9825,0,1,2013-02-09 00:00:00,2012/2013
SWA,QPR,3437,26,10003,10172,4,1,2013-02-09 00:00:00,2012/2013
TOT,NEW,3438,26,8586,10261,2,1,2013-02-09 00:00:00,2012/2013
MCI,LIV,3422,25,8456,8650,2,2,2013-02-03 00:00:00,2012/2013
WBA,TOT,3426,25,8659,8586,0,1,2013-02-03 00:00:00,2012/2013
ARS,STK,3419,25,9825,10194,1,0,2013-02-02 00:00:00,2012/2013
EVE,AVL,3420,25,8668,10252,3,3,2013-02-02 00:00:00,2012/2013
FUL,MUN,3421,25,9879,10260,0,1,2013-02-02 00:00:00,2012/2013
NEW,CHE,3423,25,10261,8455,3,2,2013-02-02 00:00:00,2012/2013
QPR,NOR,3424,25,10172,9850,0,0,2013-02-02 00:00:00,2012/2013
REA,SUN,3425,25,9798,8472,2,1,2013-02-02 00:00:00,2012/2013
WHU,SWA,3427,25,8654,10003,1,0,2013-02-02 00:00:00,2012/2013
WIG,SOU,3428,25,8528,8466,2,2,2013-02-02 00:00:00,2012/2013
ARS,LIV,3409,24,9825,8650,2,2,2013-01-30 00:00:00,2012/2013
MUN,SOU,3411,24,10260,8466,2,1,2013-01-30 00:00:00,2012/2013
NOR,TOT,3412,24,9850,8586,1,1,2013-01-30 00:00:00,2012/2013
REA,CHE,3414,24,9798,8455,2,2,2013-01-30 00:00:00,2012/2013
EVE,WBA,3417,24,8668,8659,2,1,2013-01-30 00:00:00,2012/2013
FUL,WHU,3418,24,9879,8654,3,1,2013-01-30 00:00:00,2012/2013
AVL,NEW,3410,24,10252,10261,1,2,2013-01-29 00:00:00,2012/2013
QPR,MCI,3413,24,10172,8456,0,0,2013-01-29 00:00:00,2012/2013
STK,WIG,3415,24,10194,8528,2,2,2013-01-29 00:00:00,2012/2013
SUN,SWA,3416,24,8472,10003,0,0,2013-01-29 00:00:00,2012/2013
ARS,WHU,3349,19,9825,8654,5,1,2013-01-23 00:00:00,2012/2013
SOU,EVE,3403,23,8466,8668,0,0,2013-01-21 00:00:00,2012/2013
CHE,ARS,3399,23,8455,9825,2,1,2013-01-20 00:00:00,2012/2013
TOT,MUN,3405,23,8586,10260,1,1,2013-01-20 00:00:00,2012/2013
LIV,NOR,3400,23,8650,9850,5,0,2013-01-19 00:00:00,2012/2013
MCI,FUL,3401,23,8456,9879,2,0,2013-01-19 00:00:00,2012/2013
NEW,REA,3402,23,10261,9798,1,2,2013-01-19 00:00:00,2012/2013
SWA,STK,3404,23,10003,10194,3,1,2013-01-19 00:00:00,2012/2013
WBA,AVL,3406,23,8659,10252,2,2,2013-01-19 00:00:00,2012/2013
WHU,QPR,3407,23,8654,10172,1,1,2013-01-19 00:00:00,2012/2013
WIG,SUN,3408,23,8528,8472,2,3,2013-01-19 00:00:00,2012/2013
CHE,SOU,3329,17,8455,8466,2,2,2013-01-16 00:00:00,2012/2013
ARS,MCI,3389,22,9825,8456,0,2,2013-01-13 00:00:00,2012/2013
MUN,LIV,3393,22,10260,8650,2,1,2013-01-13 00:00:00,2012/2013
AVL,SOU,3390,22,10252,8466,0,1,2013-01-12 00:00:00,2012/2013
EVE,SWA,3391,22,8668,10003,0,0,2013-01-12 00:00:00,2012/2013
FUL,WIG,3392,22,9879,8528,1,1,2013-01-12 00:00:00,2012/2013
NOR,NEW,3394,22,9850,10261,0,0,2013-01-12 00:00:00,2012/2013
QPR,TOT,3395,22,10172,8586,0,0,2013-01-12 00:00:00,2012/2013
REA,WBA,3396,22,9798,8659,3,2,2013-01-12 00:00:00,2012/2013
STK,CHE,3397,22,10194,8455,0,4,2013-01-12 00:00:00,2012/2013
SUN,WHU,3398,22,8472,8654,3,0,2013-01-12 00:00:00,2012/2013
CHE,QPR,3379,21,8455,10172,0,1,2013-01-02 00:00:00,2012/2013
LIV,SUN,3380,21,8650,8472,3,0,2013-01-02 00:00:00,2012/2013
NEW,EVE,3382,21,10261,8668,1,2,2013-01-02 00:00:00,2012/2013
MCI,STK,3381,21,8456,10194,3,0,2013-01-01 00:00:00,2012/2013
SOU,ARS,3383,21,8466,9825,1,1,2013-01-01 00:00:00,2012/2013
SWA,AVL,3384,21,10003,10252,2,2,2013-01-01 00:00:00,2012/2013
TOT,REA,3385,21,8586,9798,3,1,2013-01-01 00:00:00,2012/2013
WBA,FUL,3386,21,8659,9879,1,2,2013-01-01 00:00:00,2012/2013
WHU,NOR,3387,21,8654,9850,2,1,2013-01-01 00:00:00,2012/2013
WIG,MUN,3388,21,8528,10260,0,4,2013-01-01 00:00:00,2012/2013
EVE,CHE,3371,20,8668,8455,1,2,2012-12-30 00:00:00,2012/2013
QPR,LIV,3375,20,10172,8650,0,3,2012-12-30 00:00:00,2012/2013
ARS,NEW,3369,20,9825,10261,7,3,2012-12-29 00:00:00,2012/2013
AVL,WIG,3370,20,10252,8528,0,3,2012-12-29 00:00:00,2012/2013
FUL,SWA,3372,20,9879,10003,1,2,2012-12-29 00:00:00,2012/2013
MUN,WBA,3373,20,10260,8659,2,0,2012-12-29 00:00:00,2012/2013
NOR,MCI,3374,20,9850,8456,3,4,2012-12-29 00:00:00,2012/2013
REA,WHU,3376,20,9798,8654,1,0,2012-12-29 00:00:00,2012/2013
STK,SOU,3377,20,10194,8466,3,3,2012-12-29 00:00:00,2012/2013
SUN,TOT,3378,20,8472,8586,1,2,2012-12-29 00:00:00,2012/2013
AVL,TOT,3350,19,10252,8586,0,4,2012-12-26 00:00:00,2012/2013
EVE,WIG,3351,19,8668,8528,2,1,2012-12-26 00:00:00,2012/2013
FUL,SOU,3352,19,9879,8466,1,1,2012-12-26 00:00:00,2012/2013
MUN,NEW,3353,19,10260,10261,4,3,2012-12-26 00:00:00,2012/2013
NOR,CHE,3354,19,9850,8455,0,1,2012-12-26 00:00:00,2012/2013
QPR,WBA,3355,19,10172,8659,1,2,2012-12-26 00:00:00,2012/2013
REA,SWA,3356,19,9798,10003,0,0,2012-12-26 00:00:00,2012/2013
STK,LIV,3357,19,10194,8650,3,1,2012-12-26 00:00:00,2012/2013
SUN,MCI,3358,19,8472,8456,1,0,2012-12-26 00:00:00,2012/2013
CHE,AVL,3339,18,8455,10252,8,0,2012-12-23 00:00:00,2012/2013
SWA,MUN,3344,18,10003,10260,1,1,2012-12-23 00:00:00,2012/2013
LIV,FUL,3340,18,8650,9879,4,0,2012-12-22 00:00:00,2012/2013
MCI,REA,3341,18,8456,9798,1,0,2012-12-22 00:00:00,2012/2013
NEW,QPR,3342,18,10261,10172,1,0,2012-12-22 00:00:00,2012/2013
SOU,SUN,3343,18,8466,8472,0,1,2012-12-22 00:00:00,2012/2013
TOT,STK,3345,18,8586,10194,0,0,2012-12-22 00:00:00,2012/2013
WBA,NOR,3346,18,8659,9850,2,1,2012-12-22 00:00:00,2012/2013
WHU,EVE,3347,18,8654,8668,1,2,2012-12-22 00:00:00,2012/2013
WIG,ARS,3348,18,8528,9825,0,1,2012-12-22 00:00:00,2012/2013
REA,ARS,3335,17,9798,9825,2,5,2012-12-17 00:00:00,2012/2013
TOT,SWA,3337,17,8586,10003,1,0,2012-12-16 00:00:00,2012/2013
WBA,WHU,3338,17,8659,8654,0,0,2012-12-16 00:00:00,2012/2013
LIV,AVL,3330,17,8650,10252,1,3,2012-12-15 00:00:00,2012/2013
MUN,SUN,3331,17,10260,8472,3,1,2012-12-15 00:00:00,2012/2013
NEW,MCI,3332,17,10261,8456,1,3,2012-12-15 00:00:00,2012/2013
NOR,WIG,3333,17,9850,8528,2,1,2012-12-15 00:00:00,2012/2013
QPR,FUL,3334,17,10172,9879,2,1,2012-12-15 00:00:00,2012/2013
STK,EVE,3336,17,10194,8668,1,1,2012-12-15 00:00:00,2012/2013
SUN,REA,3366,2,8472,9798,3,0,2012-12-11 00:00:00,2012/2013
FUL,NEW,3322,16,9879,10261,2,1,2012-12-10 00:00:00,2012/2013
EVE,TOT,3321,16,8668,8586,2,1,2012-12-09 00:00:00,2012/2013
MCI,MUN,3323,16,8456,10260,2,3,2012-12-09 00:00:00,2012/2013
WHU,LIV,3327,16,8654,8650,2,3,2012-12-09 00:00:00,2012/2013
ARS,WBA,3319,16,9825,8659,2,0,2012-12-08 00:00:00,2012/2013
AVL,STK,3320,16,10252,10194,0,0,2012-12-08 00:00:00,2012/2013
SOU,REA,3324,16,8466,9798,1,0,2012-12-08 00:00:00,2012/2013
SUN,CHE,3325,16,8472,8455,1,3,2012-12-08 00:00:00,2012/2013
SWA,NOR,3326,16,10003,9850,3,4,2012-12-08 00:00:00,2012/2013
WIG,QPR,3328,16,8528,10172,2,2,2012-12-08 00:00:00,2012/2013
NEW,WIG,3313,15,10261,8528,3,0,2012-12-03 00:00:00,2012/2013
NOR,SUN,3314,15,9850,8472,2,1,2012-12-02 00:00:00,2012/2013
ARS,SWA,3309,15,9825,10003,0,2,2012-12-01 00:00:00,2012/2013
FUL,TOT,3310,15,9879,8586,0,3,2012-12-01 00:00:00,2012/2013
LIV,SOU,3311,15,8650,8466,1,0,2012-12-01 00:00:00,2012/2013
MCI,EVE,3312,15,8456,8668,1,1,2012-12-01 00:00:00,2012/2013
QPR,AVL,3315,15,10172,10252,1,1,2012-12-01 00:00:00,2012/2013
REA,MUN,3316,15,9798,10260,3,4,2012-12-01 00:00:00,2012/2013
WBA,STK,3317,15,8659,10194,0,1,2012-12-01 00:00:00,2012/2013
WHU,CHE,3318,15,8654,8455,3,1,2012-12-01 00:00:00,2012/2013
MUN,WHU,3300,14,10260,8654,1,0,2012-11-28 00:00:00,2012/2013
