1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
1; 1; 0; 2; 2; 0.75; 1; 1; 0.5; 2; 2; -0.625; 1; 1; 0; 2; 2; 0; 1; 1; 0.5; 2; 2; -0.625; 2; 1; 0.6667; 1; 1; 1; 54; 72; 1; 0; 0; 25; 25; 0; 1
0; 1; -3; 1; 1; -0.5; 0; 1; -3.5; 1; 1; 0.6667; 0; 1; -3; 1; 1; 0; 0; 1; -3.5; 1; 1; 0.6667; 2; 0; 0.5; 1; 0; 1; 57; 36; 1; 0; 0; -20; -20; 1; 0
3; 1; 1.25; 0; 1; -1; 3; 1; -0.5; 0; 1; -1; 3; 1; 1; 0; 1; -1; 3; 1; -0.5; 0; 1; -1; 2; 0; 1.5; 2; 0; 1.5; 73; 46; 1; 0; 0; 60; 60; 1; 0
3; 0; 1.6667; 0; 1; -5; 3; 0; 1; 0; 1; -5.5; 3; 0; 1; 0; 1; -5; 3; 0; 1; 0; 1; -5.5; 1; 2; -0.3333; 1; 1; -0.5; 99; 48; 1; 0; 0; 158; 158; 0; 1
0; 0; 0; 1; 0; 1; 0; 0; 0; 1; 0; 1.3333; 0; 0; 0; 1; 0; 1; 0; 0; 0; 1; 0; 1.3333; 0; 1; 0; 0; 1; 0; 45; 34; 1; 0; 0; -81; -81; 0; 1
2; 1; 1.3333; 0; 1; -1; 2; 1; 1.1667; 0; 1; -1.3333; 2; 1; 1; 0; 1; -1; 2; 1; 1.1667; 0; 1; -1.3333; 0; 1; -2; 0; 1; -2; 38; 52; 1; 0; 0; 178; 178; 0; 1
0; 1; -3; 2; 1; -0.3333; 0; 1; -3; 2; 1; 0.5; 0; 1; -3; 2; 1; 0; 0; 1; -3; 2; 1; 0.5; 1; 2; -1; 1; 2; -1; 40; 44; 1; 0; 0; -196; -196; 0; 1
0; 1; -1; 2; 1; 0.3333; 0; 1; -1.6667; 2; 1; 0.2222; 0; 1; -1; 2; 1; 0; 0; 1; -1.6667; 2; 1; 0.2222; 3; 5; -0.5; 2; 4; -0.5; 49; 28; 1; 0; 0; -137; -137; 0; 1
0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; -0.6667; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 1; -0.6667; 0; 1; -1; 0; 1; -1; 27; 86; 1; 0; 0; 0; 0; 0; 1
4; 1; 1; 3; 2; 0.6; 4; 1; -0.4; 3; 2; -0.5; 4; 1; 1; 3; 2; 0; 4; 1; -0.4; 3; 2; -0.5; 2; 0; 2; 2; 0; 2; 73; 72; 1; 0; 0; 28; 28; 1; 0
1; 1; 0.5; 3; 1; 0.25; 1; 1; -0.3333; 3; 1; 0.375; 1; 1; 0; 3; 1; 0; 1; 1; -0.3333; 3; 1; 0.375; 0; 1; 0; 0; 1; 0; 86; 44; 1; 0; 0; -183; -183; 0; 1
3; 1; 0.5; 4; 1; 2.2; 3; 1; 0.1667; 4; 1; 0.5; 3; 1; 0; 4; 1; 2; 3; 1; 0.1667; 4; 1; 0.5; 5; 4; -0.2222; 3; 2; 0.6; 28; 77; 1; 0; 0; 158; 158; 0; 1
2; 0; 0.5; 3; 1; 0.5; 2; 0; 0.6667; 3; 1; 0.375; 2; 0; 0; 3; 1; 0; 2; 0; 0.6667; 3; 1; 0.375; 1; 3; -0.25; 1; 3; -0.25; 34; 22; 1; 0; 0; 30; 30; 1; 0
0; 0; 0; 1; 1; 0.5; 0; 0; 0; 1; 1; -0.6667; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 1; -0.6667; 1; 3; -0.5; 0; 3; -1.6667; 20; 52; 1; 0; 0; -112; -112; 0; 1
0; 0; 0; 1; 1; -1.5; 0; 0; 0; 1; 1; -2.75; 0; 0; 0; 1; 1; -1; 0; 0; 0; 1; 1; -2.75; 2; 0; 4.5; 2; 0; 4.5; 19; 48; 1; 0; 0; -51; -51; 1; 0
1; 1; -1; 0; 0; 0; 1; 1; -1.75; 0; 0; 0; 1; 1; -1; 0; 0; 0; 1; 1; -1.75; 0; 0; 0; 0; 1; -3; 0; 1; -3; 57; 11; 1; 0; 0; 114; 114; 0; 1
3; 0; 0.6667; 2; 1; 1; 3; 0; 0.4444; 2; 1; -0.4444; 3; 0; 0; 2; 1; 1; 3; 0; 0.4444; 2; 1; -0.4444; 0; 1; -3; 0; 1; -3; 34; 52; 1; 0; 0; 72; 72; 0; 1
5; 1; 1.5; 1; 0; 4; 5; 1; -0.3333; 1; 0; 4.5; 5; 1; 1; 1; 0; 4; 5; 1; -0.3333; 1; 0; 4.5; 1; 2; -0.6667; 1; 1; -0.5; 73; 19; 1; 0; 0; 140; 140; 1; 0
