1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
14; 7; 0.7143; 25; 19; 0.8409; 8; 2; 0.4333; 7; 3; 0.3; 2; 1; 0; 9; 7; 0; 5; 5; 0.2; 5; 5; -0.15; 0; 0; 0; 0; 0; 0; 12; 15; 1; 0; 0; 539; -171; 1; 0
31; 12; 0.6977; 9; 17; -0.7692; 7; 3; -0.1667; 3; 7; -0.2; 15; 6; 0; 6; 6; 0; 8; 2; 0.15; 6; 4; 0; 3; 7; -0.3; 1; 5; -0.8333; 21; 48; 1; 0; 0; 619; 438; 0; 1
27; 16; 0.4419; 24; 9; 0.7576; 7; 3; 0.0667; 7; 3; 0.1; 15; 9; 0; 16; 6; 0; 5; 5; 0.1; 6; 4; -0.1; 0; 2; -1; 0; 2; -1; 27; 8; 1; 0; 0; -108; -333; 1; 0
39; 12; 1.6863; 17; 18; 0.1714; 8; 2; 0.25; 4; 6; -0.35; 8; 4; 1; 12; 9; 0; 7; 3; 0.1; 6; 4; 0.1; 0; 0; 0; 0; 0; 0; 3; 58; 1; 0; 0; 576; -19; 1; 0
17; 11; 0.1071; 29; 17; 0.587; 7; 3; -0.2; 7; 3; 0.06; 3; 2; 0; 23; 8; 0; 5; 5; 0.1667; 8; 2; 0.2; 2; 0; 3; 2; 0; 3; 9; 56; 1; 0; 0; -20; -149; 0; 1
18; 15; 0; 38; 12; 1.16; 4; 6; -0.2333; 7; 3; 0.2; 16; 8; 0; 22; 6; 1; 6; 4; 0.25; 7; 3; 0.1667; 0; 0; 0; 0; 0; 0; 57; 7; 1; 0; 0; -268; -222; 1; 0
16; 17; 0.1212; 41; 8; 1.551; 5; 5; 0.04; 9; 1; -0.1; 2; 5; 0; 24; 5; 1; 3; 7; 0.35; 8; 2; -0.15; 1; 2; -0.6667; 0; 1; -2; 41; 5; 1; 0; 0; -397; -616; 0; 1
15; 12; 0.2963; 44; 8; 1.5385; 6; 4; 0.0667; 8; 2; 0; 3; 2; 0; 19; 6; 1; 6; 4; 0.15; 7; 3; 0.3; 2; 4; -0.3333; 2; 2; 0.75; 17; 6; 1; 0; 0; -348; -154; 0; 1
47; 3; 2.22; 26; 18; 0.3864; 9; 1; 0.3333; 6; 4; -0.2667; 24; 2; 2; 3; 5; 0; 10; 0; 0.25; 4; 6; 0.25; 3; 0; 1.3333; 0; 0; 0; 1; 65; 1; 0; 0; 826; 713; 1; 0
19; 15; 0.0588; 9; 17; -0.6154; 5; 5; -0.0667; 6; 4; 0.15; 17; 8; 0; 5; 7; 0; 6; 4; 0.3; 5; 5; -0.3; 0; 1; -1; 0; 1; -1; 57; 13; 1; 0; 0; -113; 100; 0; 1
15; 18; 0.0303; 28; 16; 0.4545; 5; 5; 0.125; 7; 3; 0.15; 8; 8; 0; 16; 9; 0; 5; 5; -0.25; 5; 5; 0.1667; 1; 0; 2; 0; 0; 0; 29; 27; 1; 0; 0; -173; -113; 1; 0
17; 10; 0.4074; 33; 15; 0.4792; 6; 4; -0.15; 9; 1; 0.15; 6; 3; 0; 19; 6; 0; 6; 4; -0.1; 9; 1; 0.15; 0; 1; -1; 0; 0; 0; 52; 19; 1; 0; 0; -85; -173; 0; 1
30; 17; 0.617; 15; 7; 0.6818; 7; 3; 0.1333; 8; 2; 0.4; 24; 8; 0; 3; 1; 0; 8; 2; 0.0667; 5; 5; -0.2; 0; 2; -1; 0; 2; -1; 56; 12; 1; 0; 0; -334; 162; 0; 1
10; 17; -0.6296; 40; 12; 1.6923; 4; 6; -0.2; 8; 2; 0.2; 7; 6; 0; 9; 4; 1; 6; 4; 0.45; 7; 3; 0.4333; 4; 13; -1.4706; 4; 7; -0.6364; 48; 3; 1; 0; 0; -564; -288; 0; 1
24; 16; 0.475; 42; 8; 1.58; 7; 3; 0.3667; 10; 0; 0.15; 8; 6; 0; 25; 5; 1; 6; 4; 0.25; 9; 1; 0.45; 0; 2; -2.5; 0; 1; -4; 22; 5; 1; 0; 0; -452; -360; 0; 1
24; 16; 0.25; 45; 8; 1.5472; 6; 4; 0; 8; 2; 0.2; 16; 10; 0; 20; 6; 1; 6; 4; -0.0333; 7; 3; 0.25; 0; 4; -1; 0; 3; -1.3333; 47; 6; 1; 0; 0; -369; -478; 0; 1
48; 3; 2.2157; 20; 10; 0.5; 9; 1; 0.14; 6; 4; -0.15; 25; 2; 2; 9; 4; 0; 10; 0; 0.15; 6; 4; -0.35; 0; 0; 0; 0; 0; 0; 1; 42; 1; 0; 0; 546; 616; 1; 0
34; 15; 0.5102; 16; 18; 0.0294; 9; 1; 0.1333; 5; 5; 0.15; 20; 6; 0; 9; 8; 0; 9; 1; 0.1333; 6; 4; 0.1667; 0; 2; -1.5; 0; 1; -2; 19; 29; 1; 0; 0; 212; 294; 0; 1
43; 8; 1.5882; 41; 12; 1.717; 10; 0; 0.35; 8; 2; -0.1333; 26; 5; 1; 10; 4; 1; 9; 1; 0.4; 7; 3; 0.3; 0; 7; -1.7143; 0; 4; -1.75; 5; 3; 1; 0; 0; 148; 173; 1; 0
16; 7; 0.7391; 46; 8; 1.5741; 8; 2; 0.2; 8; 2; 0.25; 4; 1; 0; 21; 6; 1; 6; 4; 0.15; 7; 3; -0.35; 2; 12; -1.5714; 2; 7; -1.8889; 12; 6; 1; 0; 0; -6; -423; 0; 1
10; 17; -0.5185; 49; 3; 2.25; 6; 4; -0.25; 9; 1; -0.125; 6; 7; 0; 26; 2; 2; 6; 4; -0.25; 10; 0; 0.35; 1; 5; -1.6667; 1; 3; -2; 13; 1; 1; 0; 0; -604; -730; 0; 1
44; 8; 1.6154; 47; 8; 1.5818; 10; 0; 0.1; 8; 2; 0.1667; 27; 5; 1; 22; 6; 1; 9; 1; 0.45; 8; 2; 0.3; 1; 4; -2; 1; 3; -2; 5; 6; 1; 0; 0; 223; 22; 0; 1
50; 3; 2.2264; 17; 18; 0.0286; 10; 0; 0.2; 5; 5; 0.3; 27; 2; 2; 10; 8; 0; 10; 0; 0.2; 6; 4; 0.25; 9; 0; 2.8889; 5; 0; 2.2; 1; 29; 1; 0; 0; 650; 603; 1; 0
51; 3; 2.2222; 48; 8; 1.625; 10; 0; 0.3; 8; 2; 0.4; 28; 2; 2; 23; 6; 1; 10; 0; 0.3; 8; 2; 0.25; 23; 10; 0.7273; 20; 7; 0.8889; 1; 6; 1; 0; 0; 258; 104; 0; 1
15; 18; 0.2727; 6; 11; -0.8824; 8; 2; 0.35; 4; 6; -0.4; 3; 9; 0; 1; 4; -1; 3; 7; -0.08; 2; 8; -0.4; 0; 0; 0; 0; 0; 0; 49; 80; 1; 0; 0; 604; 169; 1; 0
10; 18; -0.7143; 13; 15; -0.1429; 4; 6; -0.0667; 2; 8; 0.25; 7; 7; 0; 9; 5; 0; 5; 5; -0.0667; 6; 4; 0.2; 2; 2; 1; 1; 2; 0.6667; 48; 70; 1; 0; 0; 85; -231; 1; 0
11; 12; 0.0435; 15; 16; -0.2903; 6; 4; 0.3; 6; 4; 0.075; 3; 6; -1; 9; 10; 0; 3; 7; -0.1; 4; 6; -0.2; 0; 0; 0; 0; 0; 0; 93; 53; 1; 0; 0; -274; -277; 0; 1
11; 18; -0.6897; 16; 16; 0.375; 5; 5; -0.2333; 5; 5; 0.35; 8; 7; 0; 10; 10; 0; 6; 4; -0.4; 5; 5; 0.3; 3; 0; 2.6667; 3; 0; 2.6667; 48; 38; 1; 0; 0; -1; 139; 0; 1
26; 18; 0.6364; 20; 20; -0.025; 6; 4; 0.3333; 5; 5; -0.15; 15; 10; 0; 4; 5; 0; 6; 4; 0.2; 4; 6; -0.15; 3; 1; 0.75; 1; 0; 3; 23; 32; 1; 0; 0; 91; 235; 1; 0
16; 8; 0.625; 19; 18; 0.1351; 7; 3; 0.225; 4; 6; 0.1333; 4; 2; 0; 7; 6; 0; 5; 5; 0.0667; 5; 5; 0.2667; 4; 1; 1.2; 1; 1; 0.5; 12; 33; 1; 0; 0; 345; 40; 0; 1
17; 19; 0.1111; 30; 18; 0.5625; 4; 6; -0.1; 6; 4; -0.3; 12; 10; 0; 24; 9; 0; 5; 5; 0.0333; 7; 3; 0.15; 0; 3; -1.6667; 0; 3; -1.6667; 58; 56; 1; 0; 0; -223; 41; 0; 1
22; 16; 1; 22; 23; -0.2222; 7; 3; -0.2; 6; 4; -0.2333; 3; 6; 0; 5; 9; 0; 3; 7; -0.25; 3; 7; 0.1; 0; 1; -1; 0; 1; -1; 24; 54; 1; 0; 0; 197; -71; 0; 1
24; 20; 0.3409; 19; 16; -0.0571; 5; 5; -0.2; 4; 6; -0.15; 15; 10; 0; 12; 8; 0; 5; 5; -0.3; 5; 5; 0.1333; 1; 1; -0.5; 1; 0; 3; 44; 45; 1; 0; 0; 177; 175; 0; 1
15; 13; 0.2143; 16; 18; 0.0294; 5; 5; -0.2; 4; 6; -0.2; 3; 3; 0; 2; 6; 0; 5; 5; 0.1; 2; 8; -0.15; 1; 2; -1.6667; 1; 0; 1; 17; 41; 1; 0; 0; -17; 488; 1; 0
17; 17; -0.5588; 23; 18; 0.0976; 2; 8; -0.35; 7; 3; -0.06; 5; 5; 0; 6; 8; 0; 5; 5; 0.1667; 5; 5; 0.15; 2; 1; -0.3333; 0; 1; -3; 34; 39; 1; 0; 0; -630; -136; 1; 0
26; 19; 0.3333; 18; 19; 0.4324; 6; 4; 0.3; 3; 7; -0.06; 3; 6; -1; 8; 3; 1; 3; 7; -0.45; 7; 3; -0.1; 0; 1; -2; 0; 1; -2; 65; 66; 1; 0; 0; 135; -255; 1; 0
21; 18; 0.2308; 25; 20; 0.8222; 4; 6; -0.1; 6; 4; 0.06; 2; 6; 0; 9; 8; 0; 2; 8; -0.3; 5; 5; 0.2; 0; 1; -2; 0; 0; 0; 30; 15; 1; 0; 0; 186; -284; 0; 1
15; 20; -0.1143; 22; 15; 0.2973; 3; 7; 0.3333; 5; 5; -0.2667; 5; 8; 0; 11; 8; 0; 4; 6; -0.4; 5; 5; 0.2333; 0; 1; -3; 0; 0; 0; 31; 11; 1; 0; 0; -59; -55; 0; 1
21; 16; 0.4865; 27; 17; 0.3636; 6; 4; 0.4; 6; 4; 0.1; 7; 6; 0; 15; 10; 0; 5; 5; 0.2; 5; 5; 0.0667; 2; 3; -0.2; 1; 2; -0.6667; 28; 16; 1; 0; 0; -233; -148; 0; 1
30; 12; 1; 15; 15; -0.2333; 7; 3; 0.25; 4; 6; -0.2; 12; 5; 1; 9; 6; 0; 7; 3; -0.35; 6; 4; -0.0333; 1; 1; 1; 1; 1; 1; 18; 43; 1; 0; 0; 458; 122; 0; 1
24; 17; 0.4146; 17; 16; 0.3636; 6; 4; 0.3; 5; 5; -0.0333; 8; 7; 0; 11; 10; 0; 5; 5; -0.275; 5; 5; -0.4; 1; 0; 2; 1; 0; 2; 22; 38; 1; 0; 0; 258; 226; 1; 0
26; 8; 1.1471; 17; 11; 0.3214; 7; 3; 0.45; 6; 4; 0.25; 10; 3; 1; 6; 4; 0; 8; 2; 0.4333; 6; 4; -0.1667; 2; 1; 1.3333; 0; 0; 0; 26; 52; 1; 0; 0; 4; 165; 1; 0
34; 16; 0.5; 17; 17; 0.1765; 8; 2; 0.3; 5; 5; 0.1; 20; 7; 0; 6; 8; 0; 8; 2; 0.3; 5; 5; 0.35; 1; 2; 0; 1; 1; 0; 19; 35; 1; 0; 0; 336; 326; 0; 1
28; 17; 0.4444; 31; 13; 0.6136; 6; 4; 0.2; 7; 3; 0; 16; 10; 0; 15; 7; 0; 4; 6; 0; 7; 3; 0.1333; 2; 1; 1; 1; 1; 1.5; 27; 21; 1; 0; 0; -159; -214; 1; 0
19; 19; 0.1316; 24; 10; 0.7059; 5; 5; 0.3; 6; 4; 0.25; 7; 7; 0; 16; 7; 0; 5; 5; 0.2; 6; 4; 0; 2; 3; -0.6; 1; 3; -0.75; 14; 8; 1; 0; 0; -169; -258; 1; 0
18; 17; 0.2286; 16; 13; 0.2414; 5; 5; -0.1; 6; 4; -0.3; 7; 8; 0; 4; 3; 0; 5; 5; 0.1; 5; 5; 0.0333; 0; 3; -3; 0; 3; -3; 35; 17; 1; 0; 0; -42; -77; 0; 1
20; 16; 0.0278; 20; 19; 0.1538; 5; 5; -0.25; 5; 5; -0.35; 13; 8; 0; 8; 7; 0; 5; 5; 0.0667; 5; 5; -0.0667; 3; 0; 1.6667; 1; 0; 2; 45; 14; 1; 0; 0; -118; -209; 0; 1
29; 17; 0.4565; 18; 17; -0.5429; 6; 4; 0.15; 3; 7; 0.3667; 17; 10; 0; 6; 5; 0; 5; 5; -0.2; 5; 5; -0.1; 0; 0; 0; 0; 0; 0; 27; 34; 1; 0; 0; 358; -10; 1; 0
31; 18; 0.5918; 27; 18; 0.6222; 7; 3; -0.25; 6; 4; -0.08; 25; 9; 0; 16; 10; 0; 7; 3; -0.1667; 6; 4; -0.2333; 4; 6; -0.9; 4; 3; -0.2857; 56; 23; 1; 0; 0; 137; 137; 0; 1
18; 16; -0.0588; 23; 15; 0.3158; 6; 4; -0.2; 6; 4; 0.1; 12; 10; 0; 12; 8; 0; 6; 4; -0.4; 5; 5; -0.2; 0; 4; -2.5; 0; 4; -2.5; 53; 11; 1; 0; 0; -170; -47; 0; 1
21; 11; 0.4688; 28; 17; 0.3778; 6; 4; 0; 6; 4; 0.15; 10; 5; 0; 16; 10; 0; 6; 4; 0.3; 5; 5; 0.1; 1; 0; 2; 0; 0; 0; 42; 16; 1; 0; 0; -62; 70; 0; 1
25; 17; 0.4286; 20; 18; 0.1579; 6; 4; -0.1333; 4; 6; -0.2; 9; 7; 0; 8; 6; 0; 6; 4; -0.1; 5; 5; -0.2; 0; 2; -1; 0; 1; 0; 22; 33; 1; 0; 0; 41; 135; 1; 0
41; 13; 1.6296; 18; 19; 0.0541; 8; 2; 0.2667; 5; 5; -0.1667; 10; 5; 1; 11; 9; 0; 6; 4; -0.3667; 6; 4; -0.15; 1; 0; 4; 0; 0; 0; 3; 29; 1; 0; 0; 419; 125; 1; 0
23; 23; -0.1739; 17; 12; 0.0345; 7; 3; 0.45; 7; 3; 0.2667; 6; 9; 0; 3; 3; 0; 3; 7; 0.15; 4; 6; 0.2; 0; 2; -4; 0; 1; -3; 54; 9; 1; 0; 0; 247; 25; 0; 1
27; 19; 0.3696; 38; 13; 1.098; 6; 4; 0.25; 6; 4; 0.225; 4; 6; 0; 22; 7; 1; 4; 6; -0.2; 6; 4; -0.2; 1; 2; -0.3333; 0; 2; -1.5; 65; 7; 1; 0; 0; 11; -102; 0; 1
39; 7; 1.8043; 26; 20; 0.8478; 9; 1; 0.35; 6; 4; 0.4; 15; 2; 2; 10; 8; 0; 9; 1; 0.4; 5; 5; 0.2; 3; 0; 3; 2; 0; 3; 2; 15; 1; 0; 0; 640; 512; 1; 0
17; 15; -0.125; 28; 18; 0.6739; 5; 5; 0.2; 7; 3; -0.0667; 11; 6; 0; 17; 10; 0; 6; 4; 0.3; 7; 3; -0.0667; 0; 2; -3.5; 0; 1; -4; 43; 23; 1; 0; 0; -235; 86; 0; 1
21; 19; 0.2; 42; 13; 1.6364; 6; 4; 0.2333; 8; 2; -0.075; 9; 7; 0; 11; 5; 1; 6; 4; 0.1; 7; 3; 0.3; 3; 9; -1.5833; 1; 5; -1.5; 14; 3; 1; 0; 0; -366; -7; 1; 0
28; 8; 1.25; 18; 12; 0.1333; 8; 2; 0.3667; 7; 3; 0.04; 12; 3; 1; 4; 3; 0; 8; 2; -0.1333; 4; 6; -0.5; 1; 0; 2; 0; 0; 0; 26; 9; 1; 0; 0; 178; 463; 1; 0
17; 13; 0.3; 39; 13; 1.1346; 7; 3; 0.2; 6; 4; -0.225; 5; 3; 0; 23; 7; 1; 6; 4; 0.0667; 7; 3; 0.35; 4; 5; -0.2222; 2; 4; -0.8333; 17; 7; 1; 0; 0; 114; 82; 0; 1
35; 10; 1.0444; 30; 17; 0.4894; 8; 2; 0.125; 6; 4; 0; 17; 4; 1; 18; 10; 0; 7; 3; 0.1667; 6; 4; -0.3; 4; 1; 0.4; 2; 0; 1.5; 4; 27; 1; 0; 0; 222; 24; 1; 0
24; 15; 0.3333; 50; 8; 1.6034; 6; 4; -0.15; 8; 2; 0.075; 13; 8; 0; 25; 6; 1; 6; 4; -0.0333; 8; 2; 0.1333; 2; 5; -0.8571; 1; 5; -1.5; 11; 6; 1; 0; 0; -342; -384; 0; 1
40; 7; 1.8085; 29; 17; 0.413; 9; 1; 0.1; 6; 4; 0.1667; 16; 2; 2; 17; 10; 0; 9; 1; 0.25; 5; 5; -0.1333; 3; 0; 2.3333; 2; 0; 2.5; 2; 16; 1; 0; 0; 454; 451; 1; 0
52; 4; 2.1786; 26; 17; 0.4419; 9; 1; 0.14; 7; 3; -0.35; 29; 3; 2; 10; 7; 0; 9; 1; 0.2333; 7; 3; 0.3; 2; 0; 3; 1; 0; 5; 1; 22; 1; 0; 0; 360; 322; 1; 0
29; 18; 0.6596; 40; 13; 1.2075; 8; 2; 0.3; 7; 3; 0.25; 18; 10; 0; 24; 7; 1; 8; 2; 0.3; 7; 3; 0.3; 0; 4; -1.25; 0; 4; -1.25; 23; 7; 1; 0; 0; 36; -56; 1; 0
29; 8; 1.2703; 51; 8; 1.5763; 8; 2; 0.4; 8; 2; 0.2; 13; 3; 1; 26; 6; 1; 9; 1; 0.2; 8; 2; 0.2; 4; 6; 0; 2; 1; 0.3333; 26; 6; 1; 0; 0; -159; -115; 0; 1
41; 7; 1.875; 22; 19; 0.1951; 9; 1; 0.15; 6; 4; 0; 17; 2; 2; 10; 7; 0; 9; 1; 0.45; 6; 4; 0.1667; 12; 0; 1.6667; 9; 0; 1.8889; 2; 14; 1; 0; 0; 354; 266; 1; 0
53; 4; 2.1404; 36; 10; 1.0217; 9; 1; 0.2; 8; 2; 0.125; 30; 3; 2; 18; 4; 1; 9; 1; 0.2; 7; 3; 0.2; 16; 3; 1.2105; 10; 2; 1.1667; 1; 4; 1; 0; 0; 209; 385; 1; 0
52; 8; 1.5667; 42; 7; 1.8776; 8; 2; -0.2; 9; 1; 0.3667; 27; 6; 1; 18; 2; 2; 8; 2; -0.1667; 9; 1; 0.25; 13; 16; -0.3448; 11; 13; -0.5; 6; 2; 1; 0; 0; -66; -190; 0; 1
54; 4; 2.1552; 30; 18; 0.7083; 9; 1; 0.1667; 8; 2; 0.15; 31; 3; 2; 19; 10; 0; 9; 1; 0.25; 8; 2; 0.15; 5; 0; 1.8; 2; 0; 2; 1; 23; 1; 0; 0; 298; 301; 1; 0
43; 7; 1.86; 55; 4; 2.1356; 9; 1; 0.3333; 9; 1; 0.125; 19; 2; 2; 32; 3; 2; 9; 1; 0.3; 9; 1; 0.1667; 20; 23; 0.093; 15; 15; 0.3667; 2; 1; 1; 0; 0; 121; 120; 1; 0
12; 10; -0.0909; 16; 17; -0.303; 7; 3; 0.1; 4; 6; -0.3333; 6; 8; 0; 1; 3; -1; 3; 7; -0.45; 4; 6; 0.25; 0; 0; 0; 0; 0; 0; 84; 71; 1; 0; 0; -98; -203; 0; 1
7; 13; -0.3; 24; 18; 0.4524; 4; 6; -0.1667; 6; 4; 0.2333; 4; 8; 0; 11; 9; 0; 3; 7; -0.1; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 74; 88; 1; 0; 0; -73; -122; 0; 1
7; 14; -0.9048; 24; 13; 0.8919; 3; 7; -0.2; 8; 2; 0.3; 5; 9; 0; 4; 5; 0; 3; 7; -0.2; 5; 5; 0.0333; 1; 2; -0.6667; 0; 0; 0; 97; 96; 1; 0; 0; -442; -97; 0; 1
25; 18; 0.4651; 25; 13; 0.9737; 6; 4; 0.2; 8; 2; -0.3; 12; 9; 0; 5; 5; 0; 7; 3; 0.45; 5; 5; -0.4333; 0; 0; 0; 0; 0; 0; 88; 96; 1; 0; 0; -209; 166; 0; 1
5; 13; -1.1111; 19; 21; 0.35; 2; 8; -0.2; 3; 7; -0.1; 1; 4; 0; 9; 5; 1; 2; 8; -0.2333; 6; 4; 0.2; 0; 1; -1; 0; 0; 0; 64; 66; 1; 0; 0; -165; -524; 0; 1
20; 19; 0.1282; 2; 6; -0.875; 4; 6; 0; 4; 6; 0.3; 8; 7; 0; 0; 2; -2; 5; 5; 0.35; 4; 6; -0.25; 1; 3; -0.75; 1; 3; -0.75; 33; 77; 1; 0; 0; 117; 50; 1; 0
13; 14; -0.3704; 15; 17; -0.5; 4; 6; -0.3; 5; 5; -0.1; 8; 8; 0; 12; 9; 0; 4; 6; -0.1333; 6; 4; -0.0333; 1; 0; 3; 0; 0; 0; 100; 91; 1; 0; 0; -20; -40; 1; 0
5; 17; -1.4091; 17; 20; 0.2703; 2; 8; -0.0333; 6; 4; 0.1; 3; 11; -1; 5; 11; 0; 1; 9; -0.2667; 4; 6; -0.2; 1; 4; -1.4; 1; 3; -1.25; 40; 49; 1; 0; 0; -329; -267; 0; 1
16; 19; -0.2286; 18; 17; -0.0857; 4; 6; -0.125; 6; 4; 0.1; 3; 5; 0; 12; 11; 0; 4; 6; 0.35; 6; 4; 0.1; 0; 2; -1; 0; 2; -1; 82; 53; 1; 0; 0; -198; -223; 1; 0
13; 18; -0.5806; 19; 15; 0.2941; 5; 5; 0.3; 7; 3; -0.35; 5; 9; 0; 4; 8; 0; 5; 5; -0.1; 2; 8; -0.4; 0; 0; 0; 0; 0; 0; 83; 89; 1; 0; 0; -28; 167; 1; 0
7; 15; -1.1364; 10; 15; -0.84; 4; 6; 0.1; 3; 7; 0.0667; 2; 10; -1; 4; 6; -1; 2; 8; 0.16; 4; 6; 0.2333; 0; 0; 0; 0; 0; 0; 94; 46; 1; 0; 0; -92; -121; 0; 1
21; 19; 0.175; 10; 10; -0.35; 4; 6; -0.16; 5; 5; 0.3; 2; 7; 0; 5; 7; 0; 2; 8; -0.45; 3; 7; -0.4333; 1; 0; 2; 0; 0; 0; 30; 98; 1; 0; 0; 80; 6; 1; 0
18; 17; -0.0571; 13; 20; 0.3333; 5; 5; 0.2; 5; 5; -0.2; 12; 8; 0; 5; 6; 0; 5; 5; 0; 4; 6; -0.2; 1; 0; 1; 1; 0; 1; 43; 51; 1; 0; 0; -122; 185; 0; 1
23; 25; -0.2708; 12; 15; 0.1111; 5; 5; 0.0667; 6; 4; 0.3; 6; 11; 0; 9; 6; 0; 2; 8; -0.1667; 6; 4; 0; 0; 0; 0; 0; 0; 0; 54; 86; 1; 0; 0; -33; -405; 0; 1
21; 19; -0.025; 27; 23; 0.02; 5; 5; -0.0667; 6; 4; 0.1667; 0; 6; -2; 19; 13; 0; 1; 9; -0.3; 6; 4; 0.1667; 1; 0; 2; 0; 0; 0; 20; 37; 1; 0; 0; -300; -501; 1; 0
21; 12; 0.3939; 13; 13; -0.3462; 5; 5; -0.15; 3; 7; -0.3333; 10; 6; 0; 2; 6; -1; 5; 5; -0.25; 2; 8; -0.45; 1; 0; 2; 1; 0; 2; 42; 78; 1; 0; 0; 259; 369; 1; 0
14; 17; -0.0968; 30; 18; 0.4792; 4; 6; -0.22; 6; 4; 0.2333; 2; 5; -1; 18; 11; 0; 3; 7; -0.15; 6; 4; 0.2333; 0; 1; 0; 0; 1; 0; 60; 27; 1; 0; 0; -390; -411; 0; 1
14; 15; -0.2759; 17; 10; 0.5556; 4; 6; 0.25; 6; 4; 0.06; 9; 6; 0; 5; 4; 0; 5; 5; -0.4; 5; 5; -0.1667; 2; 4; -0.3333; 2; 3; 0; 73; 12; 1; 0; 0; -313; -88; 0; 1
26; 18; 0.4318; 26; 18; 0.4773; 7; 3; 0.5; 7; 3; 0.35; 10; 8; 0; 12; 9; 0; 6; 4; -0.3; 5; 5; -0.2; 1; 1; -1; 0; 1; -3; 22; 55; 1; 0; 0; 41; 209; 1; 0
12; 18; -0.6; 34; 17; 0.451; 6; 4; 0.1667; 7; 3; 0.2; 9; 11; 0; 20; 8; 0; 6; 4; 0.1667; 7; 3; 0.2; 0; 2; -2; 0; 0; 0; 76; 19; 1; 0; 0; -363; -363; 0; 1
19; 17; -0.0833; 31; 15; 0.5652; 5; 5; -0.15; 5; 5; -0.0333; 17; 10; 0; 15; 9; 0; 5; 5; -0.3; 5; 5; 0.1667; 0; 6; -3; 0; 3; -3; 57; 21; 1; 0; 0; -160; -22; 1; 0
16; 19; 0.1429; 36; 11; 0.9362; 3; 7; 0.25; 7; 3; 0.25; 5; 4; 0; 18; 5; 0; 5; 5; -0.0333; 6; 4; 0.1; 0; 6; -0.8333; 0; 2; -1; 63; 4; 1; 0; 0; -445; -87; 0; 1
52; 9; 1.5246; 17; 12; 0.1724; 8; 2; -0.0333; 5; 5; 0.2667; 27; 7; 1; 6; 5; 0; 8; 2; -0.0333; 6; 4; 0.06; 3; 0; 3; 2; 0; 3; 6; 52; 1; 0; 0; 414; 422; 1; 0
44; 7; 1.8627; 21; 17; 0.4474; 9; 1; 0.175; 5; 5; 0.1; 20; 2; 2; 7; 7; 0; 9; 1; 0.25; 4; 6; -0.2; 1; 0; 0; 1; 0; 0; 2; 28; 1; 0; 0; 877; 1009; 1; 0
8; 19; -0.8889; 55; 5; 2.0667; 0; 10; -0.2; 8; 2; 0.2; 3; 5; 0; 32; 4; 2; 3; 7; -0.1333; 8; 2; 0.2; 0; 0; 0; 0; 0; 0; 90; 1; 1; 0; 0; -872; -715; 0; 1
22; 19; 0.2195; 22; 19; -0.0244; 5; 5; 0.2333; 6; 4; 0.1333; 3; 7; 0; 1; 6; -1; 3; 7; 0.15; 2; 8; 0.3; 1; 1; 1; 0; 0; 0; 30; 20; 1; 0; 0; -23; 28; 0; 1
17; 22; -0.1282; 23; 17; 0.925; 4; 6; 0.1667; 7; 3; 0.3; 7; 10; 0; 4; 7; 0; 5; 5; 0.0667; 4; 6; -0.25; 1; 5; -0.8333; 0; 0; 0; 31; 24; 1; 0; 0; -182; 230; 0; 1
19; 20; 0.0769; 22; 19; -0.3659; 6; 4; -0.25; 5; 5; -0.3; 12; 10; 0; 10; 7; 0; 7; 3; 0.35; 6; 4; 0.25; 0; 2; -2; 0; 2; -2; 29; 34; 1; 0; 0; 245; 179; 1; 0
17; 18; -0.3143; 18; 14; 0.2188; 6; 4; 0.0667; 6; 4; 0.25; 11; 12; 0; 6; 4; 0; 6; 4; 0.0667; 6; 4; 0.1; 0; 1; 0; 0; 1; 0; 81; 17; 1; 0; 0; -119; -294; 0; 1
16; 16; 0.1875; 21; 17; 0.0526; 6; 4; 0.2333; 5; 5; 0.18; 6; 10; 0; 14; 9; 0; 4; 6; -0.2; 4; 6; -0.2; 2; 2; -0.5; 1; 0; 0; 67; 45; 1; 0; 0; 335; 170; 0; 1
2; 8; -0.6; 32; 19; 0.5294; 2; 8; -0.35; 7; 3; 0.35; 2; 4; 0; 26; 10; 0; 3; 7; -0.45; 7; 3; 0.35; 0; 0; 0; 0; 0; 0; 50; 56; 1; 0; 0; -492; -369; 0; 1
14; 20; 0.3529; 27; 21; 0.8125; 6; 4; -0.1667; 6; 4; 0.45; 6; 6; 0; 11; 9; 0; 5; 5; 0.25; 5; 5; 0.35; 0; 0; 0; 0; 0; 0; 51; 15; 1; 0; 0; 320; 19; 0; 1
20; 21; 0.3902; 31; 18; 0.5102; 4; 6; 0.1333; 6; 4; 0; 10; 5; 1; 19; 11; 0; 6; 4; 0.2; 6; 4; 0; 1; 1; 0.5; 0; 0; 0; 66; 27; 1; 0; 0; -310; 6; 1; 0
